@relation features-weka.filters.unsupervised.attribute.Remove-R1

@attribute followers_count numeric
@attribute following_count numeric
@attribute bio_pronouns_count numeric
@attribute bio_NNP_tags numeric
@attribute bio_PRP_tags numeric
@attribute bio_Yes_freq_terms numeric
@attribute bio_No_freq_terms numeric
@attribute bio_auto_Yes_freq_terms numeric
@attribute name_auto_Yes_freq_terms numeric
@attribute bio_auto_No_freq_terms numeric
@attribute name_auto_No_freq_terms numeric
@attribute class {yes,no}

@data
359,323,4,2,3,0,0,15,0,3,0,?
361,86,0,14,0,0,0,5,0,0,0,?
364,1462,1,13,0,0,0,6,1,1,0,?
361,694,1,5,0,4,0,10,0,0,0,?
361,1271,0,5,0,0,0,7,0,2,0,?
361,1008,1,0,0,1,0,5,0,0,0,?
360,496,0,5,0,0,0,7,0,0,0,?
360,272,2,0,0,0,0,12,0,0,0,?
360,1791,0,3,0,0,0,1,0,0,0,?
360,831,0,3,0,0,0,6,0,1,0,?
359,818,2,1,0,2,0,12,1,3,0,?
379,430,1,4,0,1,0,17,0,0,0,?
359,1724,0,12,0,0,0,5,0,0,0,?
358,620,0,3,0,0,0,2,0,0,0,?
358,704,0,1,0,1,0,7,0,0,0,?
357,303,2,6,1,0,0,11,0,0,0,?
357,626,0,3,0,0,0,2,0,0,0,?
356,581,0,20,0,0,0,8,0,0,0,?
359,1384,0,5,0,0,0,2,0,4,1,?
355,1161,0,1,0,0,0,4,1,0,0,?
356,1230,0,4,0,0,0,5,0,1,0,?
355,59,1,3,0,0,0,4,0,1,0,?
355,397,1,0,0,0,0,11,0,1,1,?
358,462,0,3,0,2,1,10,0,0,0,?
355,484,0,2,0,2,0,7,0,2,0,?
354,283,2,6,1,0,0,12,0,0,0,?
354,28,1,8,0,0,1,11,0,1,0,?
351,1146,0,3,0,0,0,6,0,0,0,?
350,71,3,0,2,0,0,1,0,1,0,?
351,215,0,9,0,0,0,6,0,1,0,?
352,887,0,9,0,0,0,11,0,1,0,?
388,1141,1,4,0,0,0,6,0,1,0,?
348,288,2,6,1,0,0,11,0,0,0,?
348,465,0,7,0,0,0,10,0,0,0,?
347,349,1,2,2,0,0,13,0,0,0,?
347,774,1,12,1,1,0,10,1,0,0,?
347,734,0,0,0,1,0,7,0,0,0,?
346,363,0,4,0,0,0,1,0,0,0,?
346,37,0,3,0,0,0,10,1,0,0,?
352,1193,2,1,1,0,0,10,0,0,0,?
345,377,0,3,1,1,1,12,0,2,0,?
345,1963,0,0,0,0,0,8,0,0,0,?
345,1003,0,5,0,0,0,10,0,2,0,?
344,211,1,11,0,0,0,10,0,1,0,?
344,400,0,6,0,0,0,2,0,1,0,?
347,1030,10,1,7,2,1,17,0,5,0,?
343,516,0,0,0,0,0,0,0,0,0,?
342,303,2,6,1,0,0,12,0,0,0,?
384,672,0,11,0,0,0,2,0,0,0,?
341,703,0,9,0,0,0,9,3,2,1,?
340,303,2,6,1,0,0,11,0,0,0,?
339,285,2,6,1,0,0,11,0,0,0,?
344,59,1,9,1,1,1,6,0,0,0,?
339,464,1,1,0,0,0,19,1,1,0,?
339,670,0,5,0,0,0,11,0,1,0,?
338,517,0,1,1,0,0,8,0,2,0,?
338,798,1,4,0,0,0,6,0,0,0,?
338,561,0,1,0,1,1,4,0,1,0,?
338,340,0,6,0,0,0,2,0,0,0,?
338,476,2,9,0,0,0,14,1,2,0,?
338,1291,0,8,0,0,0,7,0,0,0,?
337,235,1,4,0,0,1,7,0,2,0,?
337,195,0,13,0,0,1,7,0,2,0,?
336,1723,1,1,2,0,0,12,0,0,0,?
335,1626,2,3,0,2,0,6,0,0,0,?
335,206,0,0,0,2,0,15,0,0,0,?
343,330,2,4,1,2,0,13,0,2,0,?
334,559,0,13,0,0,1,4,0,1,0,?
333,1082,4,5,2,1,0,12,0,1,0,?
332,101,0,13,0,0,0,4,0,1,0,?
332,581,1,3,1,0,0,5,0,0,0,?
331,533,0,8,0,0,0,3,0,1,0,?
331,696,0,6,0,0,0,6,0,0,0,?
329,1457,0,9,0,0,0,2,0,0,0,?
329,638,1,12,0,1,0,12,1,0,0,?
329,738,3,4,3,0,0,7,0,1,0,?
329,1771,0,11,0,0,0,8,1,0,0,?
324,743,1,2,0,1,1,5,1,1,0,?
324,405,0,7,0,0,0,17,0,0,0,?
327,68,2,2,1,0,0,6,0,0,0,?
327,320,0,3,0,0,0,3,1,1,0,?
327,96,0,3,0,2,1,9,0,0,0,?
326,1670,3,0,1,0,0,7,1,0,0,?
326,218,1,3,1,0,0,9,0,0,0,?
326,411,0,14,0,0,0,4,1,0,0,?
326,1968,0,1,2,0,1,5,0,0,0,?
326,566,4,6,1,1,0,12,0,1,0,?
326,188,0,0,0,1,0,0,0,0,0,?
326,770,0,6,0,0,0,4,0,0,0,?
323,285,2,6,1,0,0,11,0,0,0,?
323,78,0,1,0,1,2,5,1,2,0,?
323,1970,0,12,0,0,0,10,0,0,1,?
323,872,0,14,0,1,0,8,1,0,0,?
323,1928,2,4,0,0,0,8,1,3,0,?
323,74,1,3,0,0,0,12,0,3,0,?
323,676,0,0,0,0,0,1,0,1,0,?
322,284,2,6,1,0,0,11,0,0,0,?
322,286,2,6,1,0,0,12,0,0,0,?
322,955,0,1,0,0,0,10,1,1,0,?
357,1123,0,5,0,0,0,6,1,0,0,?
319,285,2,6,1,0,0,11,0,0,0,?
319,99,4,1,3,0,1,11,2,1,0,?
319,1015,0,7,0,0,0,14,0,0,0,?
322,296,0,2,0,2,2,12,0,2,1,?
322,841,1,10,0,1,0,9,0,0,0,?
318,563,3,5,3,0,0,10,0,2,0,?
318,316,0,0,0,0,0,1,1,0,0,?
317,457,1,5,1,0,1,11,0,2,0,?
317,1604,0,4,0,0,0,2,0,1,0,?
317,377,0,0,0,0,0,1,0,0,0,?
317,1420,0,0,0,0,0,0,0,0,0,?
317,1090,3,7,3,2,0,20,0,0,0,?
316,357,1,3,0,1,1,7,0,0,0,?
316,517,0,7,0,1,0,13,0,0,0,?
316,352,1,3,1,0,0,6,0,0,0,?
315,564,0,19,0,0,0,4,0,2,0,?
315,89,2,5,1,1,1,11,0,3,0,?
315,377,2,5,2,0,0,11,0,0,0,?
314,381,0,15,0,0,0,3,0,2,0,?
314,1488,0,1,0,1,0,8,0,0,0,?
313,460,0,2,0,1,0,8,0,0,1,?
312,212,0,7,0,0,0,2,0,0,0,?
311,258,0,1,0,1,0,6,0,1,0,?
311,272,1,5,0,1,0,6,0,1,0,?
311,1925,0,20,0,0,0,12,0,0,0,?
311,359,0,9,0,0,0,7,0,0,0,?
314,255,0,0,0,1,0,3,0,0,0,?
310,963,3,4,1,1,0,18,2,1,0,?
309,772,0,1,0,0,0,8,0,1,0,?
316,487,0,4,0,0,0,1,0,0,0,?
310,1517,0,4,0,0,0,10,0,0,0,?
313,1944,4,7,1,0,0,11,0,0,0,?
309,582,0,9,0,0,0,8,1,0,0,?
309,762,0,0,0,1,0,2,0,0,0,?
309,1427,2,9,2,0,0,12,0,1,1,?
309,660,1,6,0,1,0,10,0,1,0,?
308,482,0,2,0,1,1,2,0,0,0,?
312,158,0,0,0,0,0,8,0,1,0,?
305,399,0,11,0,0,0,9,0,0,0,?
306,1020,0,6,0,0,0,2,0,0,0,?
307,735,0,8,0,0,0,10,0,1,0,?
307,291,0,8,0,0,0,3,0,0,2,?
319,1369,5,3,1,0,0,17,0,1,1,?
302,294,2,6,1,0,0,11,0,0,0,?
310,292,2,7,1,0,0,12,0,0,0,?
306,1568,0,3,0,0,0,12,0,1,0,?
304,786,1,4,0,0,0,15,0,1,0,?
306,304,1,2,1,2,0,12,1,0,0,?
306,100,0,10,0,0,0,6,0,0,1,?
305,890,0,7,0,0,0,4,0,0,0,?
305,769,3,8,0,1,0,14,0,0,0,?
305,219,0,2,0,0,0,4,0,0,0,?
332,732,0,0,0,0,0,0,1,0,0,?
304,314,2,3,0,0,0,8,0,1,0,?
304,292,2,6,1,0,0,11,0,0,0,?
304,606,1,8,0,0,0,4,0,0,0,?
304,240,0,2,0,0,0,2,0,0,0,?
304,1595,0,5,0,1,0,9,1,1,0,?
301,911,3,4,1,0,0,14,0,1,0,?
303,293,2,6,1,0,0,11,0,0,0,?
303,427,0,5,0,0,0,2,0,0,0,?
303,545,1,5,0,0,0,12,0,2,0,?
303,106,0,5,0,0,0,8,0,0,0,?
302,129,1,8,0,0,0,12,0,1,0,?
302,259,1,10,1,0,0,8,0,2,0,?
302,455,0,4,0,0,0,5,0,1,0,?
302,293,0,0,0,0,0,0,1,1,0,?
301,1805,6,3,4,2,0,13,1,1,0,?
301,262,0,7,0,0,0,3,0,0,0,?
301,483,0,6,0,0,0,0,0,0,0,?
301,371,1,7,1,0,0,6,0,0,0,?
299,90,1,1,0,0,0,13,0,1,0,?
300,280,1,1,0,1,0,4,0,0,0,?
299,1386,0,7,0,1,0,5,0,0,0,?
313,1938,1,4,1,2,0,11,0,0,0,?
299,167,1,3,0,2,0,8,0,0,0,?
299,607,3,4,1,2,0,14,0,1,0,?
298,316,1,2,0,0,0,4,0,1,0,?
298,76,0,3,0,0,0,4,1,0,0,?
298,696,0,3,0,0,0,4,2,1,0,?
298,358,0,4,0,0,0,4,0,0,0,?
297,633,1,0,0,1,0,7,0,1,0,?
304,181,0,3,0,0,0,4,0,0,0,?
297,795,6,0,3,5,1,23,1,3,0,?
297,29,1,1,0,0,0,14,0,2,0,?
295,361,2,8,1,4,0,25,1,0,0,?
297,407,0,4,0,2,0,15,1,2,0,?
297,364,2,7,1,0,0,10,0,0,0,?
297,522,0,4,0,1,0,1,1,0,0,?
296,1,1,2,0,0,0,4,0,0,0,?
295,1929,5,1,4,2,0,17,0,1,0,?
295,196,0,1,0,0,0,4,0,0,0,?
295,73,1,11,1,0,0,9,0,0,0,?
294,750,3,5,2,1,0,7,0,0,0,?
294,255,0,10,0,0,0,8,0,0,0,?
294,1916,3,3,1,6,1,12,0,2,0,?
294,343,3,0,2,1,0,7,1,0,0,?
294,1676,0,7,0,0,0,6,1,1,0,?
294,145,0,8,0,0,0,4,2,1,0,?
293,885,1,1,1,0,0,10,1,0,0,?
293,336,1,0,1,0,0,4,0,0,0,?
293,773,0,3,0,0,2,12,0,0,0,?
292,579,5,0,4,1,0,18,0,1,0,?
292,506,1,6,1,2,1,15,2,0,0,?
292,666,2,1,4,0,0,16,0,1,0,?
292,674,2,2,1,1,0,11,0,0,0,?
299,224,1,4,0,0,0,10,0,3,0,?
291,1114,0,0,0,0,0,4,1,0,0,?
290,375,0,3,0,0,0,0,0,0,0,?
304,961,3,10,0,1,0,12,0,0,0,?
288,248,0,4,0,0,0,4,0,1,0,?
290,49,0,5,0,0,0,2,0,0,0,?
290,1220,1,6,0,0,0,9,0,0,0,?
289,627,0,6,0,0,0,5,0,1,0,?
290,161,2,5,1,0,0,14,0,0,0,?
293,1176,4,3,3,3,0,17,0,3,0,?
289,168,1,10,0,1,0,7,0,1,0,?
291,633,1,2,1,1,0,11,0,0,0,?
289,524,0,15,0,0,0,8,0,0,0,?
287,750,0,12,0,0,0,13,1,1,1,?
289,154,0,4,0,0,0,10,0,0,0,?
287,1249,2,3,0,0,0,3,0,0,0,?
289,492,0,2,0,1,1,7,0,0,0,?
288,1086,3,5,0,3,0,19,1,1,0,?
278,288,5,3,2,1,0,16,0,1,0,?
287,287,0,14,0,0,0,10,0,0,0,?
287,390,0,10,0,1,0,6,0,0,0,?
284,344,0,3,0,0,0,2,1,0,0,?
287,273,1,6,1,0,0,5,0,0,0,?
293,332,3,6,1,2,0,15,0,0,0,?
285,285,0,1,0,0,0,2,0,0,0,?
284,611,3,0,1,4,0,9,0,2,0,?
284,251,1,2,0,1,0,10,0,0,0,?
284,283,1,3,0,1,0,4,0,0,0,?
284,64,0,0,0,1,1,6,0,1,0,?
284,310,1,1,0,0,0,9,0,0,0,?
284,172,0,12,1,0,0,10,0,0,0,?
283,287,2,0,1,1,0,9,1,2,0,?
282,1993,0,9,0,0,0,6,1,0,0,?
282,298,0,11,0,0,0,7,1,4,0,?
286,166,0,4,0,0,1,11,0,2,0,?
289,184,1,10,0,1,0,7,1,0,0,?
281,499,0,12,0,0,0,9,1,0,0,?
281,147,2,0,1,0,0,6,0,0,0,?
281,550,0,7,0,0,0,4,0,1,0,?
281,1911,0,2,0,0,0,8,0,0,0,?
281,303,0,0,0,0,0,0,0,0,0,?
280,1473,1,21,1,0,0,4,0,0,0,?
280,353,0,17,1,0,0,13,0,1,0,?
280,302,1,10,0,1,0,10,0,1,0,?
280,3,0,2,0,0,0,8,0,2,0,?
280,779,0,6,0,1,0,10,0,0,0,?
280,87,0,3,0,0,1,7,0,2,0,?
279,304,0,7,0,0,0,7,0,0,0,?
279,1133,0,2,0,0,0,2,0,0,0,?
279,533,0,4,0,0,0,4,0,0,0,?
279,429,0,5,0,0,0,4,0,0,0,?
278,444,1,2,0,1,1,4,0,1,0,?
278,230,0,4,0,0,0,2,0,0,0,?
277,544,1,10,0,1,0,7,1,0,0,?
277,1996,0,5,0,0,0,2,0,0,0,?
277,88,1,6,0,0,0,11,0,0,0,?
279,1418,0,3,0,0,0,14,0,0,0,?
276,1653,4,4,3,0,0,16,0,0,0,?
280,263,0,9,0,1,0,9,0,0,0,?
276,1735,1,1,1,1,0,4,1,0,0,?
276,411,1,6,0,1,0,10,0,0,0,?
276,405,1,6,1,0,0,4,1,1,0,?
276,695,0,3,0,0,0,0,0,0,0,?
276,272,4,20,1,0,0,8,1,0,1,?
275,149,0,0,0,0,0,8,2,0,0,?
275,380,1,2,0,0,1,7,0,0,0,?
275,262,0,15,0,0,0,5,0,1,0,?
275,101,0,5,0,0,0,1,0,0,0,?
275,1025,3,2,3,2,0,17,0,1,0,?
275,575,1,2,1,0,0,9,0,0,0,?
274,165,0,2,0,0,0,3,1,0,0,?
273,646,0,9,0,1,0,17,0,0,0,?
273,649,0,8,0,0,0,8,0,0,0,?
273,231,0,7,0,0,0,4,0,0,0,?
272,915,0,7,0,0,0,8,0,0,0,?
272,672,0,4,0,0,0,8,0,1,0,?
272,437,2,0,1,0,0,3,0,0,0,?
272,1642,0,6,1,0,0,11,0,3,0,?
272,454,1,3,1,2,0,6,0,0,0,?
275,715,3,3,3,0,0,10,0,3,0,?
271,809,2,9,0,2,1,17,0,2,0,?
278,268,1,4,1,0,0,4,1,0,1,?
271,459,1,3,0,0,0,12,0,2,0,?
271,270,0,10,0,1,0,4,0,0,0,?
270,581,0,4,0,0,0,3,0,0,0,?
274,372,0,1,0,0,0,1,1,0,0,?
270,773,0,0,0,0,0,5,0,0,0,?
276,479,2,6,1,1,0,11,0,2,0,?
269,659,0,10,0,0,0,2,0,0,0,?
269,449,0,3,1,1,0,3,0,0,0,?
270,73,0,5,0,0,0,4,0,0,0,?
269,399,0,4,0,0,0,8,0,1,0,?
269,204,4,6,2,1,1,14,0,0,0,?
268,252,0,5,0,0,0,5,0,1,0,?
270,264,0,10,0,1,1,8,0,1,0,?
267,156,1,6,0,2,1,13,0,0,0,?
269,109,0,13,0,0,0,4,0,0,0,?
268,269,0,3,0,0,0,0,0,0,0,?
267,416,0,9,0,0,0,8,0,0,0,?
267,465,0,1,0,2,2,7,0,0,0,?
268,154,0,1,0,2,0,11,1,0,0,?
267,1205,0,1,0,1,0,3,0,0,0,?
266,219,1,4,0,0,0,5,0,0,0,?
266,345,2,8,1,0,0,9,0,2,0,?
266,391,1,2,0,2,0,14,1,1,0,?
266,934,2,0,0,2,0,7,0,0,0,?
269,293,1,6,1,1,0,14,0,0,0,?
265,840,0,3,0,0,0,15,1,2,0,?
265,571,0,7,0,0,0,2,1,0,0,?
265,421,1,12,1,0,0,7,0,0,0,?
265,637,5,5,2,2,1,12,0,0,0,?
264,613,0,2,0,0,0,12,1,1,0,?
264,78,0,7,0,0,0,4,1,0,0,?
264,277,0,0,0,0,0,3,0,0,0,?
264,761,0,2,0,0,0,2,0,1,0,?
264,996,1,8,0,1,0,5,0,0,0,?
263,245,0,3,0,0,0,2,0,0,0,?
263,200,2,4,0,0,0,8,0,0,0,?
261,114,0,6,0,0,0,9,0,1,0,?
261,1480,0,12,0,0,0,10,0,0,0,?
261,658,0,5,0,1,0,6,0,1,0,?
255,207,3,1,3,0,0,13,0,1,0,?
263,1955,0,6,2,0,0,9,0,0,0,?
260,1401,1,5,1,0,0,6,0,0,0,?
260,381,0,6,0,0,0,10,0,1,0,?
259,420,0,0,0,0,0,2,0,1,0,?
259,159,0,7,0,0,0,2,0,0,0,?
258,360,0,5,0,0,0,2,0,1,0,?
258,442,2,0,1,0,0,7,0,0,0,?
259,459,0,13,0,0,0,7,0,1,0,?
258,317,0,2,0,2,1,13,0,1,1,?
258,432,3,5,3,0,0,18,0,3,0,?
268,259,3,4,1,2,0,9,0,0,0,?
258,347,2,1,1,1,0,19,0,0,0,?
257,862,0,2,0,1,0,4,0,0,0,?
257,98,0,1,0,0,0,4,0,0,0,?
257,71,1,1,0,0,0,10,0,0,0,?
257,373,0,6,0,0,0,7,0,1,0,?
257,1381,0,2,3,0,1,5,0,0,0,?
257,185,0,7,0,0,0,13,2,0,0,?
257,1135,1,0,0,0,0,3,0,1,0,?
256,404,3,2,2,1,0,15,0,0,0,?
256,446,2,0,1,0,0,12,0,1,0,?
256,185,0,1,0,0,0,9,1,1,0,?
256,220,3,2,0,0,0,14,2,1,0,?
256,178,0,7,0,0,0,4,0,0,0,?
256,632,0,16,0,0,1,13,1,1,0,?
255,710,1,3,0,2,1,11,2,0,0,?
255,417,1,0,0,0,0,4,0,1,0,?
255,777,0,7,0,0,1,3,0,0,0,?
255,166,3,0,2,0,0,14,1,1,0,?
254,837,1,1,0,0,0,10,0,0,0,?
253,724,0,8,0,1,0,6,0,1,0,?
253,775,2,2,0,1,0,6,0,1,0,?
251,623,0,21,0,0,0,15,0,0,0,?
253,373,1,11,0,0,0,11,0,2,0,?
253,942,1,13,0,0,0,11,0,0,0,?
262,771,2,0,1,1,0,13,1,0,0,?
251,391,4,1,0,1,0,11,1,1,0,?
253,421,1,6,1,0,0,9,0,2,0,?
253,768,0,21,0,0,0,13,0,0,0,?
252,91,2,5,0,2,0,19,0,0,0,?
252,211,0,4,0,0,0,8,0,1,0,?
252,409,3,1,0,1,0,7,0,0,0,?
252,447,0,9,0,1,0,11,0,1,0,?
252,401,0,5,0,1,0,3,0,0,0,?
252,978,0,1,0,0,0,3,1,0,0,?
251,336,1,0,1,0,0,7,0,0,0,?
251,542,0,7,0,0,0,8,0,1,0,?
251,1440,0,3,0,0,0,6,0,0,0,?
253,523,0,0,0,2,0,4,1,0,0,?
251,514,6,3,2,3,1,20,0,0,1,?
251,907,0,3,0,0,0,8,0,0,0,?
249,281,0,8,0,0,0,0,0,0,0,?
250,1837,0,2,0,0,0,1,0,0,0,?
250,535,2,0,0,3,1,16,1,1,0,?
250,473,0,4,0,2,1,8,1,0,0,?
250,297,1,3,0,0,0,12,0,0,0,?
250,42,0,0,0,0,0,5,0,0,0,?
250,523,0,3,0,0,0,2,0,0,0,?
249,56,0,4,0,4,0,6,0,0,0,?
249,435,0,7,0,0,0,3,2,1,0,?
249,556,0,3,0,1,0,2,0,0,0,?
249,869,3,16,1,0,0,21,0,1,0,?
249,85,0,8,0,0,0,8,0,2,0,?
249,616,3,5,2,1,0,20,0,1,0,?
249,55,4,4,0,4,0,15,0,0,0,?
249,210,0,1,0,0,0,1,0,0,0,?
247,1052,1,5,0,0,0,12,1,2,0,?
248,424,0,19,0,0,0,2,1,1,0,?
248,640,1,12,1,0,0,13,0,0,0,?
248,10,0,3,0,0,0,9,1,1,1,?
248,227,1,0,2,1,0,10,0,0,0,?
247,115,0,2,0,2,0,13,0,1,0,?
245,89,1,10,1,0,0,4,1,0,0,?
247,665,1,0,0,1,0,11,1,1,0,?
247,1959,2,4,1,1,0,14,0,1,0,?
247,302,2,2,0,0,0,6,0,1,0,?
247,820,0,0,0,0,0,6,0,1,0,?
246,889,1,3,0,0,0,6,1,0,0,?
246,113,0,7,0,0,0,15,0,1,0,?
245,213,0,2,0,1,0,2,1,0,0,?
245,162,0,1,0,1,0,12,2,2,0,?
245,1287,0,1,0,0,0,10,0,2,0,?
245,1011,0,2,0,2,1,4,1,0,0,?
245,289,1,2,0,2,0,9,0,0,0,?
245,528,0,7,0,0,0,2,0,0,0,?
245,597,0,9,0,0,0,4,0,0,0,?
245,1066,0,5,0,0,0,14,0,1,0,?
244,1996,3,3,1,2,0,13,0,2,0,?
244,1004,1,0,0,3,0,21,1,1,0,?
243,703,1,3,0,1,1,13,1,0,0,?
244,260,0,11,0,0,0,10,0,0,0,?
247,305,2,3,1,0,0,15,0,1,0,?
244,315,0,3,0,0,0,6,0,1,0,?
244,137,1,3,0,1,1,5,0,0,0,?
244,225,1,2,0,1,0,9,0,0,0,?
238,325,1,10,0,0,0,5,0,1,0,?
243,947,1,4,1,1,0,7,0,1,0,?
243,568,0,1,0,0,0,8,1,1,0,?
241,17,0,3,1,0,0,12,0,3,0,?
245,703,2,3,0,0,0,14,0,1,0,?
243,703,0,3,0,0,0,5,0,0,0,?
243,257,0,8,0,0,0,3,0,1,0,?
243,332,0,3,0,0,0,1,0,0,0,?
243,186,0,8,0,0,0,3,0,2,0,?
243,968,0,8,0,1,0,12,1,2,0,?
245,69,0,0,0,0,0,0,0,0,0,?
242,829,0,13,0,0,0,8,1,1,0,?
242,411,0,13,0,0,0,9,1,1,1,?
242,638,0,0,0,0,0,0,1,0,0,?
242,687,0,8,0,0,0,3,0,0,0,?
242,224,0,7,0,0,0,7,0,1,0,?
242,179,1,1,0,1,0,8,1,0,0,?
242,1170,0,6,0,2,1,4,0,0,0,?
242,504,0,2,0,0,0,4,0,0,0,?
243,407,0,3,0,0,0,2,1,0,0,?
241,301,4,1,2,0,0,9,0,0,0,?
241,140,0,9,0,0,0,4,0,1,0,?
241,230,0,17,0,0,0,6,0,0,0,?
241,458,3,1,2,1,0,14,0,1,0,?
241,940,0,4,0,0,0,8,0,3,0,?
240,160,0,12,0,0,1,7,0,0,1,?
241,102,1,1,0,0,0,11,1,0,0,?
240,305,0,8,0,0,0,14,0,1,0,?
240,58,1,0,1,1,0,12,1,0,0,?
240,103,3,10,1,1,0,14,0,1,0,?
240,282,0,1,0,0,1,8,0,1,0,?
240,1087,1,1,1,1,0,12,0,0,0,?
240,381,0,11,0,0,0,11,0,1,0,?
240,980,1,10,0,1,0,5,0,0,0,?
239,2,2,6,2,0,0,9,0,1,0,?
239,51,5,0,1,0,0,13,0,2,0,?
238,444,0,0,1,0,0,9,0,1,0,?
242,226,0,13,0,0,0,11,0,2,0,?
239,243,2,9,0,0,0,6,0,1,0,?
239,764,1,4,0,1,1,10,0,0,0,?
257,555,0,0,0,0,0,8,0,1,0,?
239,271,0,5,0,0,0,2,0,1,0,?
238,427,0,4,0,1,0,4,0,0,0,?
238,553,0,6,0,0,0,7,1,1,0,?
238,326,1,2,0,2,0,9,0,1,0,?
238,343,0,12,0,0,0,9,0,2,0,?
238,367,1,1,0,3,0,21,0,0,0,?
232,659,2,2,2,3,0,15,1,0,0,?
238,103,0,7,0,0,0,3,0,0,1,?
238,1925,1,4,1,0,0,13,0,0,0,?
238,464,0,7,0,1,0,5,1,0,0,?
237,409,0,1,1,0,0,11,0,1,0,?
237,602,0,0,0,0,0,3,0,0,0,?
237,251,0,12,0,0,0,11,0,0,0,?
237,583,2,10,2,0,0,2,0,0,0,?
236,409,0,0,0,0,0,3,0,0,0,?
236,203,0,1,0,0,0,3,0,0,0,?
234,775,0,7,0,0,0,5,1,0,0,?
232,248,0,13,0,0,0,2,0,0,0,?
236,100,0,7,0,0,0,4,0,0,0,?
236,602,0,0,0,0,0,5,2,0,0,?
236,297,0,2,0,1,0,4,0,1,0,?
235,312,1,5,1,0,0,5,1,0,0,?
235,227,0,10,0,0,0,6,0,1,1,?
235,769,0,1,0,1,0,8,1,2,0,?
235,460,0,10,0,0,0,6,0,0,0,?
235,1304,0,5,0,0,0,0,1,0,0,?
235,172,0,4,0,0,0,2,0,0,0,?
235,775,0,7,0,1,1,7,0,0,0,?
235,152,1,3,0,0,0,8,2,3,1,?
235,369,1,1,1,1,0,5,0,0,0,?
234,66,0,9,0,0,0,8,0,1,0,?
234,447,0,4,0,1,0,4,1,0,0,?
234,1657,2,8,2,1,0,7,0,1,0,?
234,335,0,7,0,0,1,6,0,2,0,?
234,809,0,8,0,0,0,7,0,1,0,?
240,407,1,5,2,0,0,11,0,3,0,?
234,793,3,1,3,1,0,10,0,1,0,?
234,874,2,3,2,3,0,18,0,1,0,?
231,450,0,15,0,0,0,4,0,0,0,?
234,223,0,3,0,0,0,1,1,0,0,?
231,715,0,4,0,0,0,12,0,0,0,?
233,297,3,9,2,1,0,14,0,0,0,?
233,91,1,4,0,0,0,8,0,0,0,?
234,512,0,1,0,2,1,12,0,2,0,?
233,259,0,3,1,0,0,12,1,1,0,?
232,243,0,9,0,1,0,9,1,0,0,?
233,355,1,1,0,0,0,2,0,1,0,?
233,329,0,11,0,0,0,8,0,1,0,?
233,206,2,0,1,1,0,6,0,2,0,?
233,668,6,7,3,0,0,15,0,2,0,?
232,254,0,12,0,0,0,7,0,1,0,?
232,612,0,0,0,0,0,0,0,0,0,?
232,252,9,7,6,1,2,13,0,1,0,?
232,295,0,1,0,1,0,2,0,1,0,?
232,248,2,3,2,0,0,4,0,1,0,?
232,447,3,2,1,0,0,12,1,1,1,?
232,280,1,0,0,3,1,4,1,0,0,?
231,162,0,1,0,0,0,3,0,0,0,?
231,289,0,2,0,0,0,9,1,2,0,?
231,72,2,1,2,0,0,12,0,1,0,?
231,384,3,3,2,1,0,10,1,0,0,?
231,423,6,1,4,4,0,21,0,0,1,?
249,634,1,15,0,0,0,7,1,0,0,?
231,177,0,7,0,0,0,4,0,0,0,?
231,325,0,10,0,1,0,13,0,0,0,?
230,343,1,2,1,2,0,10,1,0,0,?
230,493,1,1,1,0,0,7,2,0,0,?
230,528,0,7,0,0,0,1,0,1,0,?
231,476,0,11,0,0,0,6,0,1,0,?
230,718,1,19,0,0,0,12,1,0,0,?
230,542,0,4,0,0,0,9,0,0,0,?
229,1076,2,0,0,3,0,4,0,0,0,?
229,160,1,1,1,0,0,4,1,0,0,?
229,664,0,5,1,0,2,13,0,0,0,?
227,197,1,1,1,0,0,5,0,0,0,?
228,103,0,4,0,0,0,7,0,1,0,?
228,267,0,5,0,0,0,4,0,0,0,?
228,101,0,5,0,0,0,9,0,0,0,?
228,375,0,2,0,1,0,8,0,1,0,?
228,216,0,5,0,0,0,0,0,1,0,?
224,628,0,5,0,0,0,7,0,0,0,?
228,198,0,3,0,0,0,4,0,0,0,?
228,626,0,4,0,0,1,6,1,3,1,?
228,619,4,3,1,3,0,14,1,1,0,?
228,283,1,3,0,0,0,4,0,1,0,?
228,399,1,3,0,2,0,5,0,1,0,?
228,1036,1,5,0,1,0,14,1,4,0,?
227,178,0,3,0,0,0,3,0,0,0,?
227,231,3,1,1,3,0,11,0,1,0,?
227,347,0,7,0,0,0,2,0,1,0,?
227,242,0,14,0,0,0,4,0,3,0,?
227,810,0,14,0,0,0,11,0,1,0,?
228,194,1,1,1,1,0,11,1,1,1,?
227,1493,0,3,0,1,0,3,0,0,0,?
228,1216,1,6,0,0,0,8,0,2,0,?
226,558,1,6,1,2,0,15,0,1,0,?
226,203,0,2,0,0,0,3,0,0,0,?
226,54,0,4,0,0,0,3,0,0,0,?
226,455,1,3,1,0,0,1,0,0,0,?
226,536,0,7,0,0,0,9,0,0,0,?
227,145,2,0,1,3,1,13,0,0,0,?
225,295,0,1,0,1,0,3,0,0,1,?
225,806,0,5,0,1,0,2,0,0,0,?
225,256,0,5,0,0,0,3,1,0,1,?
225,811,1,4,1,1,0,13,1,0,0,?
